index,fPath1,fPath2,label,test_label
466,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739465_+00420.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739525_+00480.jpg,1,False
467,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739525_+00480.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739585_+00540.jpg,1,False
468,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739585_+00540.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739645_+00600.jpg,1,False
469,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739645_+00600.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739705_+00660.jpg,1,False
470,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739705_+00660.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739765_+00720.jpg,1,False
471,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739765_+00720.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739825_+00780.jpg,1,False
472,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739825_+00780.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739885_+00840.jpg,1,False
473,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739885_+00840.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739945_+00900.jpg,1,False
474,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530739945_+00900.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740005_+00960.jpg,1,False
475,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740005_+00960.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740065_+01020.jpg,1,False
476,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740065_+01020.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740125_+01080.jpg,1,False
477,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740125_+01080.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740185_+01140.jpg,1,False
478,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740185_+01140.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740245_+01200.jpg,1,False
479,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740245_+01200.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740305_+01260.jpg,1,False
480,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740305_+01260.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740365_+01320.jpg,1,False
481,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740365_+01320.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740425_+01380.jpg,1,False
482,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740425_+01380.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740485_+01440.jpg,1,False
483,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740485_+01440.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740545_+01500.jpg,1,False
484,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740545_+01500.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740605_+01560.jpg,1,False
485,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740605_+01560.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740665_+01620.jpg,1,False
486,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740665_+01620.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740725_+01680.jpg,1,False
487,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740725_+01680.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740785_+01740.jpg,1,False
488,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740785_+01740.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740845_+01800.jpg,1,False
489,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740845_+01800.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740905_+01860.jpg,1,False
490,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740905_+01860.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740965_+01920.jpg,1,False
491,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530740965_+01920.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741025_+01980.jpg,1,False
492,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741025_+01980.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741085_+02040.jpg,1,False
493,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741085_+02040.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741145_+02100.jpg,1,False
494,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741145_+02100.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741205_+02160.jpg,1,False
495,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741205_+02160.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741265_+02220.jpg,1,False
496,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741265_+02220.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741325_+02280.jpg,1,False
497,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741325_+02280.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741385_+02340.jpg,1,False
498,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741385_+02340.jpg,../data/train_data_set/20180704-Benton-hp-n-mobo-c/1530741445_+02400.jpg,1,False
499,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899281_-02400.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899341_-02340.jpg,0,False
500,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899341_-02340.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899401_-02280.jpg,0,False
501,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899401_-02280.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899461_-02220.jpg,0,False
502,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899461_-02220.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899521_-02160.jpg,0,False
503,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899521_-02160.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899581_-02100.jpg,0,False
504,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899581_-02100.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899641_-02040.jpg,0,False
505,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899641_-02040.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899701_-01980.jpg,0,False
506,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899701_-01980.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899761_-01920.jpg,0,False
507,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899761_-01920.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899821_-01860.jpg,0,False
508,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899821_-01860.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899881_-01800.jpg,0,False
509,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899881_-01800.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899941_-01740.jpg,0,False
510,../data/train_data_set/20180706-West-lp-n-mobo-c/1530899941_-01740.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900001_-01680.jpg,0,False
511,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900001_-01680.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900061_-01620.jpg,0,False
512,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900061_-01620.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900121_-01560.jpg,0,False
513,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900121_-01560.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900181_-01500.jpg,0,False
514,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900181_-01500.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900241_-01440.jpg,0,False
515,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900241_-01440.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900301_-01380.jpg,0,False
516,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900301_-01380.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900361_-01320.jpg,0,False
517,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900361_-01320.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900421_-01260.jpg,0,False
518,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900421_-01260.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900481_-01200.jpg,0,False
519,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900481_-01200.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900541_-01140.jpg,0,False
520,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900541_-01140.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900601_-01080.jpg,0,False
521,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900601_-01080.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900661_-01020.jpg,0,False
522,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900661_-01020.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900721_-00960.jpg,0,False
523,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900721_-00960.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900781_-00900.jpg,0,False
524,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900781_-00900.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900841_-00840.jpg,0,False
525,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900841_-00840.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900901_-00780.jpg,0,False
526,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900901_-00780.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900961_-00720.jpg,0,False
527,../data/train_data_set/20180706-West-lp-n-mobo-c/1530900961_-00720.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901021_-00660.jpg,0,False
528,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901021_-00660.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901081_-00600.jpg,0,False
529,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901081_-00600.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901141_-00540.jpg,0,False
530,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901141_-00540.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901201_-00480.jpg,0,False
531,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901201_-00480.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901261_-00420.jpg,0,False
532,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901261_-00420.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901321_-00360.jpg,0,False
533,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901321_-00360.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901381_-00300.jpg,0,False
534,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901381_-00300.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901441_-00240.jpg,0,False
535,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901441_-00240.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901501_-00180.jpg,0,False
536,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901501_-00180.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901561_-00120.jpg,0,False
537,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901561_-00120.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901621_-00060.jpg,0,False
538,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901621_-00060.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901681_+00000.jpg,0,False
539,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901681_+00000.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901741_+00060.jpg,0,False
540,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901741_+00060.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901801_+00120.jpg,0,False
541,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901801_+00120.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901861_+00180.jpg,0,False
542,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901861_+00180.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901921_+00240.jpg,1,False
543,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901921_+00240.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901981_+00300.jpg,1,False
544,../data/train_data_set/20180706-West-lp-n-mobo-c/1530901981_+00300.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902041_+00360.jpg,1,False
545,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902041_+00360.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902101_+00420.jpg,1,False
546,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902101_+00420.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902161_+00480.jpg,1,False
547,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902161_+00480.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902221_+00540.jpg,1,False
548,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902221_+00540.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902281_+00600.jpg,1,False
549,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902281_+00600.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902341_+00660.jpg,1,False
550,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902341_+00660.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902401_+00720.jpg,1,False
551,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902401_+00720.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902461_+00780.jpg,1,False
552,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902461_+00780.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902521_+00840.jpg,1,False
553,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902521_+00840.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902581_+00900.jpg,1,False
554,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902581_+00900.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902641_+00960.jpg,1,False
555,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902641_+00960.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902701_+01020.jpg,1,False
556,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902701_+01020.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902761_+01080.jpg,1,False
557,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902761_+01080.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902821_+01140.jpg,1,False
558,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902821_+01140.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902881_+01200.jpg,1,False
559,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902881_+01200.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902941_+01260.jpg,1,False
560,../data/train_data_set/20180706-West-lp-n-mobo-c/1530902941_+01260.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903001_+01320.jpg,1,False
561,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903001_+01320.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903061_+01380.jpg,1,False
562,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903061_+01380.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903121_+01440.jpg,1,False
563,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903121_+01440.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903181_+01500.jpg,1,False
564,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903181_+01500.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903241_+01560.jpg,1,False
565,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903241_+01560.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903301_+01620.jpg,1,False
566,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903301_+01620.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903361_+01680.jpg,1,False
567,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903361_+01680.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903421_+01740.jpg,1,False
568,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903421_+01740.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903481_+01800.jpg,1,False
569,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903481_+01800.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903541_+01860.jpg,1,False
570,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903541_+01860.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903601_+01920.jpg,1,False
571,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903601_+01920.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903661_+01980.jpg,1,False
572,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903661_+01980.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903721_+02040.jpg,1,False
573,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903721_+02040.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903781_+02100.jpg,1,False
574,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903781_+02100.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903841_+02160.jpg,1,False
575,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903841_+02160.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903901_+02220.jpg,1,False
576,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903901_+02220.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903961_+02280.jpg,1,False
577,../data/train_data_set/20180706-West-lp-n-mobo-c/1530903961_+02280.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530904021_+02340.jpg,1,False
578,../data/train_data_set/20180706-West-lp-n-mobo-c/1530904021_+02340.jpg,../data/train_data_set/20180706-West-lp-n-mobo-c/1530904081_+02400.jpg,1,False
579,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543365_-01560.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543425_-01500.jpg,0,False
580,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543425_-01500.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543485_-01440.jpg,0,False
581,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543485_-01440.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543545_-01380.jpg,0,False
582,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543545_-01380.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543605_-01320.jpg,0,False
583,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543605_-01320.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543665_-01260.jpg,0,False
584,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543665_-01260.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543725_-01200.jpg,0,False
585,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543725_-01200.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543785_-01140.jpg,0,False
586,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543785_-01140.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543845_-01080.jpg,0,False
587,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543845_-01080.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543905_-01020.jpg,0,False
588,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543905_-01020.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543965_-00960.jpg,0,False
589,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532543965_-00960.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544025_-00900.jpg,0,False
590,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544025_-00900.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544085_-00840.jpg,0,False
591,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544085_-00840.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544145_-00780.jpg,0,False
592,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544145_-00780.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544205_-00720.jpg,0,False
593,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544205_-00720.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544265_-00660.jpg,0,False
594,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544265_-00660.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544325_-00600.jpg,0,False
595,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544325_-00600.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544385_-00540.jpg,0,False
596,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544385_-00540.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544445_-00480.jpg,0,False
597,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544445_-00480.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544505_-00420.jpg,0,False
598,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544505_-00420.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544565_-00360.jpg,0,False
599,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544565_-00360.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544625_-00300.jpg,0,False
600,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544625_-00300.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544685_-00240.jpg,0,False
601,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544685_-00240.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544745_-00180.jpg,0,False
602,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544745_-00180.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544805_-00120.jpg,0,False
603,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544805_-00120.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544865_-00060.jpg,0,False
604,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544865_-00060.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544925_+00000.jpg,0,False
605,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544925_+00000.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544985_+00060.jpg,1,False
606,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532544985_+00060.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545045_+00120.jpg,1,False
607,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545045_+00120.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545105_+00180.jpg,1,False
608,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545105_+00180.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545165_+00240.jpg,1,False
609,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545165_+00240.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545225_+00300.jpg,1,False
610,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545225_+00300.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545285_+00360.jpg,1,False
611,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545285_+00360.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545345_+00420.jpg,1,False
612,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545345_+00420.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545405_+00480.jpg,1,False
613,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545405_+00480.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545465_+00540.jpg,1,False
614,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545465_+00540.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545525_+00600.jpg,1,False
615,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545525_+00600.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545585_+00660.jpg,1,False
616,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545585_+00660.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545645_+00720.jpg,1,False
617,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545645_+00720.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545705_+00780.jpg,1,False
618,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545705_+00780.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545765_+00840.jpg,1,False
619,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545765_+00840.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545825_+00900.jpg,1,False
620,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545825_+00900.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545885_+00960.jpg,1,False
621,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545885_+00960.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545945_+01020.jpg,1,False
622,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532545945_+01020.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546005_+01080.jpg,1,False
623,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546005_+01080.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546065_+01140.jpg,1,False
624,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546065_+01140.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546125_+01200.jpg,1,False
625,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546125_+01200.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546185_+01260.jpg,1,False
626,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546185_+01260.jpg,../data/train_data_set/20180725-Cranston-hp-n-mobo-c/1532546245_+01320.jpg,1,False
